"date","lab","BolinaoandAndamid_surface_elevation","BolinaoandAndamid_water_temp_0","BolinaoandAndamid_salinity_0","BolinaoandAndamid_velocity_u_0","BolinaoandAndamid_velocity_v_0","BolinaoandAndabot_surface_elevation","BolinaoandAndabot_water_temp_0","BolinaoandAndabot_salinity_0","BolinaoandAndabot_velocity_u_0","BolinaoandAndabot_velocity_v_0","BolinaoandAndabot_pr_wtr","BolinaoandAndabot_precipitationCal","BolinaoandAndatop_surface_elevation","BolinaoandAndatop_water_temp_0","BolinaoandAndatop_salinity_0","BolinaoandAndatop_velocity_u_0","BolinaoandAndatop_velocity_v_0","BolinaoandAndatop_water_temp_100","BolinaoandAndatop_salinity_100","BolinaoandAndatop_velocity_u_100","BolinaoandAndatop_velocity_v_100"
"2007-04-19",FALSE,782.489795918367,"13919.0204081633","8061.29591836735",3445.16326530612,6063.08163265306,791.961038961039,13797.7662337662,8855.88311688312,3779.80519480519,5960.25974025974,38.2250022888184,0.0280146698739069,782.154761904762,"13927.2976190476","8547.91666666667","3761.27380952381","6117.2380952381","13996.4523809524","3896.0119047619","1593.07142857143","6089.70238095238"
"2007-04-26",FALSE,781.591836734694,"13915.4489795918","8468.73469387755",-74.7857142857143,145.469387755102,789.12987012987,13787.6753246753,9271.2987012987,-18.7532467532468,70.0909090909091,39.4142837524414,0.0279381833970547,789.452380952381,"13939.6666666667","8972","-238.654761904762","121.988095238095","14103.869047619","4609.11904761905","-93.1428571428571","39.5357142857143"
"2007-05-03",FALSE,803.438775510204,"13917.8571428571","9140.32653061224",-68.8061224489796,164.724489795918,812.805194805195,13778.8181818182,10009.2077922078,-17.8181818181818,66.4025974025974,37.5750007629395,0.00598813810696204,810.119047619048,"13974.619047619","8794.07142857143","-294.52380952381","68.3333333333333","14220.5476190476","4615.85714285714","-144.345238095238","-104.666666666667"
"2007-05-10",FALSE,786.102040816327,"13933.3775510204","9427.5306122449",-65.1530612244898,161.071428571429,796.701298701299,13767.987012987,10297.974025974,-4.79220779220779,67.961038961039,45.9214286804199,0.163883072634538,810.97619047619,"13987.5714285714","9531.45238095238","-409.440476190476","-87.2380952380952","14316.1904761905","3999.80952380952","-142.047619047619","-157.285714285714"
"2007-05-17",FALSE,773.612244897959,"13929.3775510204","9008.12244897959",1250.57142857143,2177.40816326531,786.103896103896,13756.9090909091,9874.46753246753,1407.71428571429,2035.23376623377,49.0714263916016,0.475301332771778,780.416666666667,"13952.4404761905","9151.42857142857","1288.90476190476","1986.67857142857","14278.75","2854.38095238095","416.202380952381","1994.85714285714"
"2007-05-24",FALSE,768.775510204082,"13952.7959183673","9193.41836734694",-9.11224489795918,164.397959183673,782.922077922078,13739.3636363636,10082.5064935065,17.7012987012987,94.8571428571429,41.7035713195801,0.355501105388006,773.27380952381,"13945.8214285714","9912.96428571429","-3.64285714285714","-8.07142857142857","14353.2738095238","3484.92857142857","30.4404761904762","-10.8095238095238"
"2007-05-31",FALSE,753.84693877551,"13915.1734693878","8987.90816326531",-25.4081632653061,181.132653061224,765.025974025974,13693.2987012987,9947.31168831169,6.67532467532468,77.8311688311688,46.9000015258789,0.584610968828201,752.52380952381,"13933.6428571429","9335.53571428571","-3.19047619047619","12.0238095238095","14279.0833333333","4056.05952380952","50.4166666666667","20.9047619047619"
"2007-06-07",FALSE,770.163265306122,"13911.5","8965.11224489796",-8.72448979591837,182.775510204082,787.012987012987,13663.0909090909,9982.96103896104,17.3896103896104,84.5324675324675,45.5392837524414,0.416847171882788,781.869047619048,"13956.0238095238","9969.0119047619","-135.416666666667","-102.452380952381","14310.4523809524","4929.39285714286","49.7023809523809","-3.02380952380952"
"2007-06-14",FALSE,745.673469387755,"13910.2857142857","9120.5",-81.5204081632653,178.34693877551,755.207792207792,13642.4285714286,10014.5714285714,-12.7272727272727,97.2077922077922,44.9964294433594,0.25418646261096,764.404761904762,"13952.5119047619","10767.5119047619","-270.630952380952","-170.035714285714","14403.6904761905","4118.80952380952","-74.1904761904762","-100.309523809524"
"2007-06-21",FALSE,753.714285714286,"13873.2142857143","9176.12244897959",2559.42857142857,4121.65306122449,769.454545454545,13586.3896103896,9985.23376623377,2840.71428571429,3950.88311688312,43.035717010498,0.38026041785876,771.261904761905,"13967.7261904762","10003.5476190476","2614.2380952381","3990.38095238095","14138.9166666667","3579.9880952381","1184.03571428571","4053.27380952381"
"2007-06-28",FALSE,776.479591836735,"13842.0714285714","9304.83673469388",-41.5204081632653,163.030612244898,785.896103896104,13516.8311688312,10130.5194805195,-6.01298701298701,89.9480519480519,51.5571441650391,0.486150433619817,784.72619047619,"13912.9642857143","10818.1666666667","-158.02380952381","11.202380952381","14242.75","4637.84523809524","-6.30952380952381","-32.3809523809524"
"2007-07-05",FALSE,788.122448979592,"13774.4591836735","9226.9693877551",1231.13265306122,2134.54081632653,795.38961038961,13375.1558441558,9899.23376623377,1388.45454545455,1996.20779220779,43.3607139587402,0.140411249361932,797.928571428571,"13923.5714285714","9310.46428571429","1103.20238095238","1990.2619047619","14180.1071428571","5099.55952380952","609.809523809524","2008.36904761905"
"2007-07-12",FALSE,790.908163265306,"13720.6632653061","9425.78571428571",1335.47959183673,2118.65306122449,802.844155844156,13241.6883116883,10032.9090909091,1439.66233766234,1982.14285714286,45.9000015258789,0.29217246423165,814.095238095238,"13915.25","9996.77380952381","1156.54761904762","1818.45238095238","14239.7380952381","4877.75","573.72619047619","1953.45238095238"
"2007-07-19",FALSE,832.285714285714,"13653.0204081633","9271.63265306122",-57.8469387755102,237.418367346939,839.415584415584,13115.7922077922,9863.19480519481,-21.7142857142857,131.675324675325,49.5928573608398,0.397475733111302,833.880952380952,"13868.4166666667","9296.7619047619","66.1785714285714","160.261904761905","14098.8452380952","5979.58333333333","87.5119047619048","59.4642857142857"
"2007-07-26",FALSE,809.295918367347,"13629.5204081633","10016.0408163265",-59.2244897959184,194.867346938776,828.714285714286,13018.3246753247,10571.2597402597,10.6233766233766,81.5844155844156,40.8035736083984,0.124016541987658,823.880952380952,"13853.1666666667","10448.4285714286","-494.035714285714","-221","14218.7619047619","4377.03571428571","-68.3690476190476","-96.7738095238095"
"2007-08-02",FALSE,839.15306122449,"13568.6836734694","10333.6020408163",1469.59183673469,2141.17346938776,859.480519480519,12955.2207792208,11028.6103896104,1589.55844155844,1936.66233766234,46.1785697937012,0.402246917287509,852.380952380952,"13830.6547619048","10810.25","1326.41666666667","1861.69047619048","14233.5595238095","4810.59523809524","690.107142857143","2009.40476190476"
"2007-08-09",FALSE,886.948979591837,"13535.612244898","9734.01020408163",1362.66326530612,2151.55102040816,903.337662337662,12952.9480519481,10570.2727272727,1504.24675324675,1956.83116883117,50.0571441650391,1.59812321265539,896.416666666667,"13805.0714285714","10123.7738095238","1226.69047619048","1962.72619047619","14097.9880952381","5759.09523809524","993.345238095238","2069.03571428571"
"2007-08-16",FALSE,880.316326530612,"13355.112244898","9100.51020408163",1271.5612244898,2210.76530612245,879.974025974026,12920.1948051948,9786.14285714286,1407.35064935065,1996.63636363636,52.396427154541,2.07076720396678,881.892857142857,"13779.6547619048","8349.11904761905","1528.53571428571","2376.66666666667","13942.869047619","6510.05952380952","913.202380952381","2016.88095238095"
"2007-08-23",FALSE,831.469387755102,"13350.5816326531","9202.5306122449",1301.20408163265,2134.59183673469,841.922077922078,12756.8311688312,9777.98701298701,1394.4025974026,1942.54545454545,51.9249992370605,0.793773169318835,837.535714285714,"13619.8571428571","8715.19047619048","1374.03571428571","2036.94047619048","13885","6372.14285714286","711.27380952381","2001.97619047619"
"2007-08-30",FALSE,811.632653061224,"13319.3163265306","9380.25510204082",-30.6938775510204,232.234693877551,831.064935064935,12688.6753246753,10082.4155844156,8.51948051948052,106.038961038961,52.5999984741211,0.478417759140333,825.595238095238,"13649.1547619048","9492.4880952381","-263.52380952381","-136.559523809524","13962.25","5477.47619047619","64.3452380952381","43.9761904761905"
"2007-09-06",FALSE,766.826530612245,"13231.693877551","8850.42857142857",1227.59183673469,2063.33673469388,781.623376623377,12584.8051948052,9502.68831168831,1363.31168831169,1891.81818181818,48.6714286804199,0.969951570034027,783.511904761905,"13613.5595238095","8715.75","1224.42857142857","1848.61904761905","14171.9404761905","3925.16666666667","544.916666666667","1886.5"
"2007-09-13",FALSE,763.316326530612,"13276.5102040816","9056.77551020408",-5.6734693877551,188.84693877551,782.714285714286,12583.4805194805,9625.68831168831,26.4675324675325,75.3116883116883,49.7928581237793,0.0322541693846385,757.595238095238,"13545.6071428571","9556.71428571429","-166.571428571429","-44.3928571428571","14100.9047619048","4723.91666666667","21.3690476190476","55.5238095238095"
"2007-09-20",FALSE,788.204081632653,"13217.7244897959","9632.17346938776",44.6326530612245,248.755102040816,811.064935064935,12578.2987012987,10228.6103896104,40.961038961039,99.8571428571429,43.7892875671387,0.511569043000539,788.619047619048,"13670.0357142857","9630.13095238095","-213.238095238095","13.797619047619","14147.5595238095","5777.02380952381","45.1547619047619","20.4047619047619"
"2007-09-27",FALSE,826.928571428571,"13260.2959183673","8876.07142857143",-26.7959183673469,243.428571428571,844.454545454545,12617.6883116883,9718.16883116883,-0.428571428571429,128.285714285714,50.6357116699219,0.403476392229398,825.142857142857,"13630.2380952381","8739.2619047619","19.297619047619","134.369047619048","14023.3928571429","5792.53571428571","98.2619047619048","43.4761904761905"
"2007-10-04",FALSE,804.428571428571,"13291.7551020408","8541.70408163265",1228.5,2086.08163265306,818.714285714286,12672.3506493506,9219.18181818182,1341.44155844156,1907.8961038961,51.0035705566406,0.740515068173409,807.440476190476,"13624.7261904762","8534.83333333333","1425.60714285714","2138.45238095238","13994.4761904762","4922.71428571429","844.202380952381","2024.36904761905"
"2007-10-11",FALSE,768.459183673469,"13277.2755102041","8289.88775510204",-29.5816326530612,167.204081632653,786.623376623377,12633.1428571429,8933.06493506493,28.987012987013,79.9090909090909,40.7178573608398,0.489626921713352,772.011904761905,"13674.2380952381","8210.04761904762","-134.702380952381","13.9642857142857","13854.7142857143","4759.85714285714","-177.154761904762","7.76190476190476"
"2007-10-18",FALSE,783.163265306122,"13237.5","8465.9693877551",-41.765306122449,223.908163265306,801.493506493507,12590.961038961,9037.33766233766,-14.025974025974,98.1948051948052,39.521427154541,0.259280726624032,791.321428571429,"13665.5833333333","8787.29761904762","-276.797619047619","69.7976190476191","13955.5952380952","4620.21428571429","-27.8690476190476","-10.4880952380952"
"2007-10-25",FALSE,756.438775510204,"13222.7755102041","9060.5",-40.6632653061224,244,776.220779220779,12565.1428571429,9553.64935064935,-7.1038961038961,97.7792207792208,43.8392868041992,0.131237275277575,752.857142857143,"13721.7142857143","8201.40476190476","-80.6309523809524","165.797619047619","14140.5476190476","3790.16666666667","62.9761904761905","99.3333333333333"
"2007-11-01",FALSE,767.673469387755,"13218.7551020408","9061.69387755102",-25.3367346938776,222.642857142857,788.090909090909,12608.2987012987,9586.46753246753,1.8961038961039,104.493506493507,42.4321441650391,0.0997002137204011,749.619047619048,"13681.869047619","8948.25","68.6666666666667","339.059523809524","14456.9047619048","3210.13095238095","172.869047619048","159.702380952381"
"2007-11-08",FALSE,775.102040816327,"13319.2346938776","8789.47959183673",-114.673469387755,226.795918367347,791.519480519481,12713.5714285714,9454.06493506493,-33.1558441558442,102.584415584416,47.6749992370605,0.443851172924042,767.845238095238,"13716.9880952381","8529.64285714286","-50.8095238095238","233.559523809524","14387.9404761905","3593.85714285714","-37.6904761904762","49.797619047619"
"2007-11-15",FALSE,766.84693877551,"13373.387755102","8569.89795918367",-53.469387755102,187.520408163265,781.935064935065,12840.2987012987,9134.63636363636,-4.46753246753247,78.2597402597403,42.4642868041992,0.0917353533829252,761.369047619048,"13700.7976190476","8322.44047619048","-67.4880952380952","196.166666666667","14220.0476190476","4968.19047619048","8.51190476190476","129.547619047619"
"2007-11-22",FALSE,765.612244897959,"13404.9897959184","8429.51020408163",1167.01020408163,2059.38775510204,778.558441558442,12887.8051948052,8880.80519480519,1268.84415584416,1902.14285714286,42.9107131958008,0.900868540008863,761.321428571429,"13622.380952381","8258.52380952381","1237.45238095238","2080.63095238095","14585.5","3253","563.297619047619","2070.82142857143"
"2007-11-29",FALSE,744.448979591837,"13470.5510204082","8425.42857142857",-28.2142857142857,45.3877551020408,765.142857142857,12957.3766233766,8907.80519480519,20.7012987012987,4.97402597402597,53.4642868041992,0.292391788214445,720.77380952381,"13641.1666666667","7776.58333333333","85.9047619047619","150.797619047619","14730.8333333333","2525.22619047619","92.5952380952381","86.2619047619048"
"2007-12-06",FALSE,692.908163265306,"13557.8163265306","7691.95918367347",1019.45918367347,2049.21428571429,712.25974025974,12979.1168831169,8288.2987012987,1161.03896103896,1892.14285714286,35.4107131958008,0.000529295410766887,679.202380952381,"13689.0595238095","7375.4880952381","1068.39285714286","2108.69047619048","14486.5952380952","2038.71428571429","383.297619047619","2145.61904761905"
"2007-12-13",FALSE,671.816326530612,"13751.193877551","7915.68367346939",1089.28571428571,2134.57142857143,683.701298701299,13311.7792207792,8325.27272727273,1190.01298701299,1973.98701298701,43.4821434020996,0.0671075995390614,662.190476190476,"13964.0476190476","8024.5119047619","1217.57142857143","2320.34523809524","14336.7619047619","2757.85714285714","519.27380952381","2083.02380952381"
"2007-12-20",FALSE,701.091836734694,"13858.8775510204","8069.33673469388",2236.9693877551,4046.07142857143,708.61038961039,13407.7532467532,8444.75324675325,2397.88311688312,3873.22077922078,36.4035720825195,4.97452227558407e-10,705.678571428571,"13836.7023809524","8138.20238095238","2280.27380952381","4048.70238095238","14301.4880952381","3697.03571428571","1057.82142857143","4046.92857142857"
"2007-12-27",FALSE,679.755102040816,"13878.9897959184","7879.84693877551",1035.28571428571,2084.30612244898,687.805194805195,13448.2597402597,8204.58441558442,1151.02597402597,1968.32467532468,35,0.0130612371722236,689.392857142857,"13857.7976190476","7882.69047619048","933.880952380952","2071.44047619048","14348.7619047619","3651.98809523809","540.690476190476","1954.41666666667"
"2008-01-03",FALSE,717.683673469388,"13840.2857142857","7563.97959183673",-47.4489795918367,144.612244897959,729.376623376623,13475.9220779221,8095.98701298701,0.909090909090909,65.0909090909091,48.1928596496582,0.00784675855053744,710.619047619048,"13844.5952380952","7338.28571428571","39.9285714285714","160.988095238095","14250.880952381","3919.19047619048","52.1428571428571","84.5357142857143"
"2008-01-10",FALSE,697.265306122449,"13831.1020408163","6934.72448979592",-64.8571428571429,122.683673469388,703.753246753247,13541.8441558442,7503.27272727273,-19.0649350649351,56.3636363636364,34.7249984741211,0,705.369047619048,"13822.619047619","7185.71428571429","18.1904761904762","246.583333333333","14066.4285714286","4425.86904761905","33.8095238095238","189.380952380952"
"2008-01-17",FALSE,693.489795918367,"13823.8469387755","7253.95918367347",-68.0510204081633,138.704081632653,701.948051948052,13539.5584415584,7731.33766233766,-15.7532467532468,64.5844155844156,43.4892845153809,0.151432341585557,695.452380952381,"13805.2142857143","7636.2619047619","-32.3690476190476","267.190476190476","14218.380952381","3314.61904761905","75.9523809523809","180.75"
"2008-01-24",FALSE,700.367346938776,"13825.1224489796","7637.72448979592",-75.8163265306122,142.530612244898,707.805194805195,13581.2987012987,8148.44155844156,-14.2467532467532,62.6493506493507,41.2071418762207,0.084300567706426,681.678571428571,"13856.0833333333","7709.38095238095","131.238095238095","351.297619047619","14617.2023809524","2994.03571428571","137.666666666667","119.238095238095"
"2008-01-31",FALSE,739.102040816327,"13863.8163265306","7582.23469387755",-97.7857142857143,138.102040816327,745.025974025974,13635.6493506493,8081.38961038961,-17.7402597402597,52.5584415584416,39.4249992370605,0.000134554022906741,729.714285714286,"13846.8095238095","7588.95238095238","88.1547619047619","250.119047619048","14514.3214285714","3868.07142857143","90.9761904761905","81.1428571428571"
"2008-02-07",FALSE,753.80612244898,"13899.0102040816","7635.30612244898",999.755102040816,2081.90816326531,760.792207792208,13675.0649350649,8126.07792207792,1130.61038961039,1988.15584415584,36.0571441650391,0.000176838880558231,751.214285714286,"13844.2261904762","7608.35714285714","1122.54761904762","2156.91666666667","14379.2023809524","4174.40476190476","649.702380952381","2134.45238095238"
"2008-02-14",FALSE,710.673469387755,"13981.2040816327","7238.68367346939",-48.469387755102,30.6224489795918,723.831168831169,13711.3376623377,7928.79220779221,-16.4545454545455,-7.68831168831169,33.6392860412598,0.00864924804773182,704.488095238095,"13874.25","6533.70238095238","23.4761904761905","49.6547619047619","14523.6666666667","2983.76190476191","65.8452380952381","17.2619047619048"
"2008-02-21",FALSE,715.897959183673,"13970.7857142857","7150.37755102041",-52.8367346938776,111.612244897959,723.116883116883,13761.5064935065,7645.92207792208,-6.80519480519481,46.7272727272727,44.3821449279785,0.0646187334010998,694.702380952381,"13848.5952380952","6558.42857142857","208.702380952381","340.595238095238","14393.2857142857","3060.19047619048","170.702380952381","178.5"
"2008-02-28",FALSE,742.561224489796,"13946.3571428571","7168.70408163265",-64.1530612244898,109.285714285714,746.844155844156,13798.5844155844,7628.03896103896,-13.6233766233766,49.6493506493507,46.1892852783203,0.172745963248114,733.214285714286,"13759.1071428571","7168.13095238095","145.892857142857","395.571428571429","14584.6666666667","3347.44047619048","134.142857142857","221.547619047619"
"2008-03-06",FALSE,732.234693877551,"13949.2551020408","7006.94897959184",-39.7040816326531,90.4183673469388,736.571428571429,13784.1298701299,7543.50649350649,-6.02597402597403,41.3116883116883,45.089282989502,0.0971968915934364,720.214285714286,"13725.4404761905","7119.84523809524","114.678571428571","331.77380952381","14628.2738095238","3279.03571428571","112.464285714286","193.607142857143"
"2008-03-13",FALSE,763.469387755102,"13938.9693877551","7130.62244897959",-62.2755102040816,88.765306122449,763.961038961039,13789.7012987013,7502.38961038961,-27.1168831168831,48.3766233766234,39.8500022888184,0.0949761553977927,755.488095238095,"13651.7380952381","7332.03571428571","139.154761904762","482.880952380952","14646.119047619","3368.42857142857","108.428571428571","243"
"2008-03-20",FALSE,765.19387755102,"13924.0102040816","7884.39795918367",-52.3571428571429,77.6428571428571,765.12987012987,13778.1428571429,8099.74025974026,-17.5454545454545,37.0779220779221,36.9214286804199,0.000274206174196934,767.880952380952,"13525.5595238095","7544.47619047619","17.4642857142857","273.25","14509.0476190476","2966.28571428571","93.7023809523809","139.47619047619"
"2008-03-27",FALSE,814.336734693878,"13899.5204081633","8069.48979591837",1122.44897959184,2072.31632653061,821.753246753247,13766.1298701299,8642.19480519481,1208.84415584416,2009.61038961039,38.4035720825195,0.0466299486385348,792.357142857143,"13668","7984.64285714286","1336.10714285714","2300.7619047619","14296.7261904762","2935.57142857143","599.583333333333","2213.46428571429"
"2008-04-03",FALSE,796.489795918367,"13868.306122449","8451.0306122449",-89.0510204081633,132.448979591837,805.909090909091,13753.9220779221,9130.38961038961,-5.96103896103896,45.025974025974,36.1571426391602,0.0475796880200505,804.059523809524,"13821.3333333333","8206.80952380952","-170.892857142857","46.9404761904762","14481.75","3561.21428571429","-63.7261904761905","-130.464285714286"
"2008-04-10",FALSE,819.224489795918,"13902.806122449","8514.97959183673",-91.5714285714286,192.948979591837,831.805194805195,13759.7532467532,9374.63636363636,-20.6493506493506,80.2987012987013,36.5857124328613,0.00858850643999176,829.654761904762,"13875.5476190476","8633.63095238095","-187.380952380952","33.0119047619048","14304.2142857143","4012.5119047619","103.77380952381","56.9761904761905"
"2008-04-17",FALSE,813.102040816327,"13913.3469387755","8559.25510204082",-69.3571428571429,181.80612244898,822.662337662338,13778.5974025974,9527.90909090909,-17.7662337662338,74.7402597402597,37.1535720825195,0.0538540359896918,828.464285714286,"13803.0833333333","8564.13095238095","-200.011904761905","38.7857142857143","14080.130952381","3292.11904761905","25.8452380952381","28.1428571428571"
"2008-04-24",FALSE,814,"13866.2346938776","8784.77551020408",-95.7448979591837,187.673469387755,824.103896103896,13738.9350649351,9707.68831168831,-21.7272727272727,75.7532467532468,36.1321411132812,0.048854534747079,825.02380952381,"13698.3452380952","8356.79761904762","-348.178571428571","102.916666666667","13915.9404761905","3140.89285714286","63.1190476190476","38.0357142857143"
"2008-05-01",FALSE,843.19387755102,"13780.6326530612","8957.08163265306",-51.5,176.948979591837,853.636363636364,13673.2857142857,9985.24675324675,-7.98701298701299,69.7402597402597,43.3392868041992,0.539863487084707,839.809523809524,"13650.7261904762","8739.65476190476","-37.3452380952381","197.642857142857","14005.7261904762","4217.7619047619","49.3095238095238","28.6785714285714"
"2008-05-08",FALSE,838.112244897959,"13758.9897959184","9219.31632653061",-42.1122448979592,160.775510204082,849.155844155844,13618.1818181818,9900.96103896104,11.2077922077922,73.8571428571429,45.2535705566406,0.397304646670818,831.345238095238,"13691.0833333333","9184.44047619048","12.3333333333333","246.083333333333","13874.3571428571","4719.35714285714","39.6547619047619","215.440476190476"
"2008-05-15",FALSE,835.979591836735,"13781.5714285714","8873.97959183673",-22.1530612244898,176.285714285714,851.415584415584,13618.6883116883,9855.38961038961,15.8831168831169,77.2337662337662,48.1714286804199,0.381142623722553,825.095238095238,"13783.0952380952","8971.20238095238","36.7619047619048","294.107142857143","13963.7380952381","4445.88095238095","139.119047619048","200.964285714286"
"2008-05-22",FALSE,920.714285714286,"13700.9183673469","8424.51020408163",-31.8163265306122,164.428571428571,931.233766233766,13497.2597402597,9386.66233766234,12.4675324675325,98.051948051948,47.978572845459,1.66916512449582,910.77380952381,"13722.4761904762","8461.63095238095","122.107142857143","388.166666666667","13914.6785714286","5513.75","143.988095238095","311.678571428571"
"2008-05-29",FALSE,872.275510204082,"13536.887755102","9112.86734693878",15.7755102040816,160,885.467532467532,13283.5974025974,9934.46753246753,17.9220779220779,67.2987012987013,44.4214286804199,0.33899749442935,872.77380952381,"13612.1428571429","8999.40476190476","-134.928571428571","-93.75","13932.0714285714","5356.94047619048","-178.119047619048","-89.8809523809524"
"2008-06-05",FALSE,845.908163265306,"13476.9183673469","9714.35714285714",8.57142857142857,206.510204081633,861.857142857143,13186.1558441558,10504.5844155844,14.1428571428571,69.7662337662338,44.2785720825195,0.0122663402774682,838.440476190476,"13601.1071428571","9710.38095238095","-0.464285714285715","-9.97619047619048","14068.5","3899.65476190476","-69.7142857142857","17.6666666666667"
"2008-06-12",FALSE,874.224489795918,"13503.8469387755","9912.95918367347",-56.3877551020408,236.469387755102,892.142857142857,13156.1298701299,10767.0649350649,-8.94805194805195,79.8961038961039,42.6642837524414,0.284086768825849,874.845238095238,"13623.3214285714","9917.13095238095","-183.130952380952","54","14108.2261904762","4337","-53.047619047619","-7.48809523809524"
"2008-06-19",FALSE,854.469387755102,"13540.5204081633","9648.17346938776",2719.27551020408,4047.84693877551,869.051948051948,13175.2727272727,10603.4155844156,3021.02597402597,3837.76623376623,43.3250007629395,0.768946784238021,860.178571428571,"13693.4047619048","9709.83333333333","2743.42857142857","3982.96428571429","14108.5","3786.02380952381","1093.19047619048","4036.25"
"2008-06-26",FALSE,850.479591836735,"13482.4285714286","9406.28571428571",1339.18367346939,2176.25510204082,857.246753246753,13139.5584415584,10181.1428571429,1467.84415584416,1998.97402597403,44.2357139587402,0.396402304371198,851.464285714286,"13629.9761904762","9275.72619047619","1466.42857142857","2264.90476190476","14006.880952381","4449.53571428571","596.130952380952","2018.64285714286"
"2008-07-03",FALSE,870.367346938776,"13475.7755102041","9075.41836734694",-67.8061224489796,207.704081632653,884.766233766234,13101.6363636364,9858.11688311688,0.259740259740259,83.4025974025974,45.7000007629395,0.561558869977792,866.416666666667,"13643.8095238095","8324.21428571429","-152.333333333333","194.261904761905","13804.2023809524","5609.19047619048","-44.0119047619048","56.7738095238095"
"2008-07-10",FALSE,896.704081632653,"13519.2142857143","9521.15306122449",-82.2755102040816,243.581632653061,911.350649350649,13065.1038961039,10421.8441558442,-25.012987012987,105.025974025974,47.9821434020996,0.630542501807213,904.22619047619,"13751.4761904762","8928.15476190476","-226.321428571429","196.857142857143","13907.8928571429","5292.57142857143","-65.7619047619048","-4.16666666666667"
"2008-07-17",FALSE,895.214285714286,"13452.2551020408","9198.23469387755",43.2244897959184,167.632653061224,913.428571428571,12901.038961039,9970.88311688312,74.012987012987,75.1818181818182,53.2857131958008,0.724200261135896,911.619047619048,"13641.9761904762","9008.9880952381","-337.654761904762","-286.25","13975.5833333333","5991.17857142857","-168.952380952381","-70.1309523809524"
"2008-07-24",FALSE,866.877551020408,"13368.9285714286","8931.73469387755",-73.1020408163265,236.642857142857,879.337662337662,12720.1428571429,9696.2987012987,-11.8831168831169,129.428571428571,47.582145690918,0.148374781012535,897.797619047619,"13649.2619047619","9293.64285714286","-329.583333333333","-86.4166666666667","13996.7976190476","5472.65476190476","-28.9761904761905","-30.702380952381"
"2008-07-31",FALSE,910.285714285714,"13288.8163265306","9282.75510204082",3.57142857142857,250.081632653061,924.935064935065,12657.6623376623,9985.51948051948,17.974025974026,119.25974025974,48.6678581237793,0.546248788634936,932.857142857143,"13553.4642857143","9375.54761904762","-133.785714285714","81.4761904761905","13836.4404761905","6181.19047619048","6.52380952380952","41"
"2008-08-07",FALSE,904.081632653061,"13187.8673469388","8617.85714285714",-8.18367346938776,276.051020408163,910.103896103896,12634.8831168831,9298.07792207792,-8.42857142857143,161.584415584416,53.7428588867188,1.6393495897452,913.595238095238,"13496.2857142857","8290.60714285714","123.154761904762","272.964285714286","13706.130952381","6618.57142857143","24.4880952380952","71.8809523809524"
"2008-08-14",FALSE,891.122448979592,"13177.3163265306","7995.60204081633",-61.1020408163265,211.765306122449,894.649350649351,12614.1688311688,8482.97402597403,-20.1688311688312,116.857142857143,52.1428565979004,0.811999375621478,896.72619047619,"13535.7142857143","7743.96428571429","93.5714285714286","194.130952380952","13642.3214285714","6281.83333333333","-21","55.7857142857143"
"2008-08-21",FALSE,869.673469387755,"13149.4285714286","8383.0612244898",20.2755102040816,176.428571428571,885,12467.7402597403,8806.79220779221,46.1948051948052,93.3246753246753,49.0607147216797,1.39964373906453,877.369047619048,"13411.7023809524","8890.2380952381","-79.5119047619048","-129.440476190476","13775.5357142857","5673.70238095238","-70.9880952380952","40.3928571428571"
"2008-08-28",FALSE,880.020408163265,"13017.5306122449","8381.45918367347",-22.2551020408163,248.428571428571,892.38961038961,12361.5064935065,8847.71428571429,4.92207792207792,127.662337662338,44.771427154541,0.361099228262901,900.261904761905,"13457.7738095238","8574.30952380952","-207.25","-56.3690476190476","13685.6904761905","6000.0119047619","-61.75","-17.6428571428571"
"2008-09-04",FALSE,852.755102040816,"13078.2142857143","8556.63265306122",1215.9693877551,2063.51020408163,871.558441558442,12389.012987013,9170.74025974026,1333.62337662338,1855.12987012987,40.3142852783203,0.0431643770231555,865.178571428571,"13458","9056.14285714286","1066.42857142857","1836.04761904762","13792.5595238095","5491.19047619048","893.214285714286","2118.46428571429"
"2008-09-11",FALSE,887.612244897959,"13103.1326530612","8480.28571428571",-16.4795918367347,220.19387755102,907.675324675325,12461.0779220779,9135.64935064935,22.1168831168831,111.727272727273,43.4821434020996,0.968350420395533,887.345238095238,"13500.75","9172.79761904762","-103.666666666667","18.0714285714286","13822.0476190476","5544.92857142857","262.416666666667","200.309523809524"
"2008-09-18",FALSE,889.989795918367,"13100.1836734694","8792.32653061224",1291.42857142857,2075.60204081633,906.207792207792,12419.4675324675,9405.67532467533,1396.22077922078,1858.71428571429,48.8607139587402,0.457665219902992,887.940476190476,"13519.2857142857","9329.20238095238","1502.30952380952","1907.64285714286","13858.130952381","5614.5119047619","822.785714285714","2136.92857142857"
"2008-09-25",FALSE,868.857142857143,"13079.2448979592","8408.92857142857",19.3469387755102,189.244897959184,885.584415584416,12439.5584415584,9063.90909090909,20.8311688311688,104.922077922078,49.6285705566406,1.49232519666354,865.654761904762,"13490.4642857143","8566.2619047619","63.3571428571429","14.8095238095238","13920.0357142857","5136.42857142857","221.404761904762","28.8214285714286"
