date,tox,toxbi,toxpre,cloud,rain,tempc,salc,veluc,velvc,tempf,salf,veluf,velvf,tempd,sald,velud,velvd
4/10/2014,0,0,0,60.31780243,0.073151169,27.81635714,14343.78571,-27,-45.78571429,28.10105952,14349.78571,-308.0535714,-1030.660714,2.350938776,14652.72789,2.387755102,-7.244897959
4/17/2014,0,0,0,80.61424255,0.24804768,28.01233333,14184.66667,64.83333333,119.8333333,28.17667361,14212.45833,-274.0763889,-1057.25,2.353968254,14648.2619,-1.722222222,-49.54761905
4/24/2014,0,0,0,51.86423111,0.104397169,28.59428571,14180.14286,-0.714285714,11.64285714,28.72939286,14253.04762,-656.6369048,-1477.815476,2.276755102,14637.61905,-3.367346939,-60.08163265
5/1/2014,0,0,0,47.31781006,0.008572471,29.03557143,14285.21429,-114.2857143,-57.57142857,29.17733333,14183.63095,-684.5714286,-1454.315476,2.283020408,14644.7483,4.428571429,-58.19727891
5/8/2014,0,0,0,54.76424789,0.004110472,29.08528571,14350.57143,-64.78571429,7.285714286,29.35885119,14230.68452,-606.8035714,-1566.702381,2.307782313,14648.46939,-8.727891156,-57.96598639
5/15/2014,0,0,0,67.69280243,0.381859685,29.28335714,14316.78571,-76.21428571,-61.92857143,29.45221429,14270.03571,-499.0654762,-1543.27381,2.299659864,14651.72109,-13.3877551,-77.08163265
5/22/2014,0,0,0,66.74638367,0.135774999,29.32807143,14304.21429,-131.9285714,-103.3571429,29.64626786,14278.45238,-604.6369048,-1443.571429,2.312959184,14661.64626,-1.918367347,-55.53061224
5/29/2014,0,0,0,35.56064987,0.114369139,29.30307143,14414.57143,-111.2857143,-19.28571429,29.80663095,14320.7619,-541.0357143,-1318.464286,2.384945578,14664.80952,3.047619048,3.353741497
6/5/2014,0,0,0,40.39282227,0.180123813,29.74842857,14336.85714,11.5,34.85714286,29.99542262,14388.13095,-313.8511905,-979.922619,2.417231293,14665.38095,10.18367347,26
6/12/2014,0,0,0,43.44639206,0.119125069,29.80771429,14353.92857,18.78571429,104.8571429,29.88777381,14354.41667,-295.0238095,-961.1607143,2.387972789,14663.88435,12.34693878,22.38095238
6/19/2014,0,0,0,71.07849884,0.383439048,29.52928571,14368.21429,1.214285714,112.1428571,29.69810714,14232.52381,-267.1488095,-945.6369048,2.279088435,14651.79592,3.918367347,-11.97278912
6/26/2014,0,0,0,80.8177948,0.444950099,29.85628571,14509.07143,50.35714286,112,29.7425119,14533.875,-43.89880952,-561.8452381,2.295918367,14654.62585,-0.421768707,10.96598639
7/3/2014,0,0,0,77.53211975,0.399839146,29.92578571,14597.5,-20.42857143,39,29.9831369,14386.82143,-403.6071429,-1342.452381,2.297367347,14663.7415,4.231292517,2.857142857
7/10/2014,0,0,0,66.0535202,0.14632716,29.50857143,14429.57143,43.42857143,52.57142857,29.28394048,14310.66071,-275.8809524,-1127.642857,2.328455782,14669.82313,11.08843537,8.904761905
7/17/2014,0,0,0,71.07852936,0.12242873,29.65635714,14469.07143,51.28571429,41.78571429,29.5396369,14360.27976,-183.4166667,-839.3095238,2.275897959,14671.68707,4.659863946,9.074829932
7/24/2014,0,0,0,66.26781464,0.143622687,29.18814286,14310.57143,81.28571429,73.64285714,29.34629167,14385.33929,-53.5952381,-774.827381,2.35555102,14672.61224,3.115646259,-9.387755102
7/31/2014,0,0,0,75.13923645,0.22912627,29.47485714,14467.28571,52.71428571,45.5,29.51466071,14457.38095,-192.25,-911.125,2.362510204,14665.29252,5.659863946,1.510204082
8/7/2014,0,0,0,80.47496033,0.048242528,28.38335714,14591.92857,52.78571429,80,28.6145119,14349.85119,-251.9345238,-901.297619,2.340816327,14661.62585,11.01360544,9.102040816
8/14/2014,0,0,0,63.86066437,0.024353736,28.374,14474.85714,-55.42857143,70.42857143,28.78377976,14327.44643,-464.7738095,-1141.309524,2.298612245,14654.29252,9.421768707,24.29931973
8/21/2014,0,0,0,79.84281921,0.260167832,28.84028571,14425.71429,-12.85714286,116.7142857,29.27740476,14399.39286,-329.6845238,-1170.363095,2.253782313,14654.89116,8.034013605,27.36054422
8/28/2014,0,0,0,55.13565445,0.249210994,28.77135714,14323.07143,-53.85714286,26.42857143,29.2913631,14308.04762,-357.7202381,-1141.869048,2.222721088,14651.35374,-0.081632653,3.87755102
9/4/2014,0,0,0,85.36065674,0.362435687,29.40471429,14202.71429,-82.42857143,-55.28571429,29.44932143,14197.26786,-448.7619048,-1154.583333,2.176040816,14641.01361,4.217687075,-24.01360544
9/11/2014,0,0,0,73.5928421,0.206879923,28.84157143,14104.64286,56.71428571,42.35714286,29.04080952,14176.36905,-239.375,-897.9940476,2.062544218,14621.83673,2.741496599,-37.72789116
9/18/2014,0,0,0,63.50709915,0.360263673,28.85678571,14120.21429,56.42857143,37.85714286,28.94202381,14111.36905,-188.75,-923.4702381,2.074414966,14618.01361,6.87755102,17.58503401
9/25/2014,0,0,0,69.31781006,0.124994348,28.95514286,14155.5,23.5,-1,28.91733333,14030.75,-265.4345238,-930.4761905,2.03562585,14611.68707,2.353741497,14.44897959
10/2/2014,0,0,0,80.56781006,0.403332761,29.156,14138.57143,2.714285714,-91.21428571,29.2871131,14002.51786,-300.1666667,-1060.392857,1.990707483,14609.67347,-1.891156463,17.92517007
10/9/2014,0,0,0,81.57491302,0.114042255,29.06935714,14196.78571,83,22.14285714,29.1413869,14202.00595,-180.2083333,-990.1309524,2.071380952,14626.26531,5.353741497,12.82993197
10/16/2014,0,0,0,52.87494659,0.220501384,28.82392857,14081.5,62.35714286,59.5,28.75951786,14003.05357,-84.82142857,-582.125,2.253809524,14646.92517,13.34693878,42.78231293
10/23/2014,0,0,0,47.0892601,0.157916801,28.73042857,14013.35714,70.14285714,72.64285714,28.81614286,14066.5,-80.81547619,-646.8214286,2.380054422,14657.82993,9.911564626,29.70748299
10/30/2014,0,0,0,59.89638138,0.580952093,29.321,14030.28571,50.85714286,50.64285714,29.62689881,14076.36905,-187.9285714,-920.0952381,2.35944898,14647.10204,-0.578231293,-9.455782313
11/6/2014,0,0,0,76.31781769,0.387640022,29.26542857,14015.85714,45.21428571,47.57142857,29.16902381,14021.63095,-142.7797619,-554.9047619,2.49092517,14678.14966,12.17006803,14.79591837
11/13/2014,0,0,0,54.33208466,0.133601471,28.88714286,13992.92857,19.5,49.35714286,28.80152381,14016.75,-60.56547619,-613.9642857,2.602068027,14694.29932,0.387755102,-8.734693878
11/20/2014,0,0,0,54.51422119,0.165151441,28.80928571,13958.14286,2.357142857,-14.92857143,29.07521429,14199.88095,-425.6666667,-1219.488095,2.560319728,14685.59864,1.993197279,-1.258503401
11/27/2014,0,0,0,72.18567657,0.170367808,28.96128571,14206.5,9.071428571,-33.85714286,29.131625,14335.07738,-540.4583333,-1204.821429,2.564190476,14689.7483,6.571428571,-1.523809524
12/4/2014,0,0,0,67.50354004,0.465266389,28.50564286,14518.21429,-141.2142857,-114.6428571,29.01119643,14433.30357,-589.4464286,-1202.630952,2.408122449,14674.79592,13.11564626,0.013605442
12/11/2014,0,0,0,61.23923111,0.021034981,28.72635714,14366.28571,-89.35714286,-2.714285714,28.99318452,14365.77381,-580.172619,-1193.529762,2.372136054,14661.97959,10.96598639,-1.476190476
12/18/2014,0,0,0,53.87853241,0.198517475,28.57907143,14512.92857,-207.0714286,-268.0714286,28.90329762,14450.50595,-575.2738095,-1018.738095,2.414768707,14657.84354,11.7755102,1.414965986
12/25/2014,0,0,0,73.37852478,0.606447136,27.94742857,14439.64286,-241.5,-273.1428571,28.43341667,14270.66667,-612.6071429,-891.8571429,2.440755102,14667.10204,14.66666667,10.8707483
1/1/2015,0,0,0,86.12496185,0.919132408,27.8665,14408.71429,19.21428571,-69,27.75770238,14387.59524,-175.9940476,-747.375,2.430795918,14674.20408,13.21088435,-18.14965986
1/8/2015,0,0,0,75.3177948,0.612865271,27.4085,14440.16667,-16.91666667,-10.16666667,27.43091667,14438.55556,-316.2708333,-1041.430556,2.42815873,14676.39683,8.047619048,5.111111111
1/15/2015,0,0,0,85.94280243,0.319337569,26.51114286,14462.14286,0.571428571,-95.28571429,27.4728869,14279.94643,-643.3452381,-1753.404762,2.408040816,14679.53061,16.18367347,0.591836735
1/22/2015,0,0,0,71.63923645,0.045685992,27.49428571,14241.07143,-107.0714286,-32.07142857,27.56632143,14280.54762,-577.452381,-1356.380952,2.485238095,14679.69388,5.108843537,19.39455782
1/29/2015,0,0,0,59.42495346,0.212093379,27.98792857,14299.71429,-112.7857143,-206.5,28.09161905,14188.65476,-640.1071429,-1361.672619,2.491353741,14689.87755,8.632653061,42.19047619
2/5/2015,0,0,0,64.50353241,0.650280741,27.43828571,14187.71429,-62.14285714,-61.28571429,27.30796429,13935.25595,-481.7202381,-1321.154762,2.441442177,14681.73469,12.51020408,16.42176871
2/12/2015,0,0,0,74.15708923,0.01751997,27.29057143,14294.92857,-18.14285714,-63.71428571,27.42229167,14338.75,-542.077381,-1356.029762,2.417897959,14682.28571,0.62585034,-6.741496599
2/19/2015,0,0,0,66.60351563,0.134432432,27.13864286,14378.35714,-16.35714286,-22.78571429,27.57726786,14357.06548,-365.7202381,-951,2.384809524,14670.11565,-7.428571429,-31.28571429
2/26/2015,0,0,0,79.117836,0.260187327,26.90228571,14527.57143,-80.5,-167.4285714,27.39684524,14350.77976,-645.5238095,-1438.035714,2.356292517,14653.65986,-3.408163265,-34.66666667
3/5/2015,0,0,0,74.70709991,0.009479768,27.17307143,14392.64286,-158.0714286,-233.0714286,27.52672024,14270.16071,-763.5595238,-1579.613095,2.379401361,14658.2517,2.62585034,-39.29931973
3/12/2015,0,0,0,63.1821022,0.045871661,27.253,14332.57143,-67.85714286,-153.4285714,27.42649405,14409.5119,-594.9345238,-1524.083333,2.512408163,14670.42177,1.62585034,-41.25170068
3/19/2015,0,0,1,68.69281006,0.002047167,27.2945,14354.41667,-58.08333333,-106.0833333,27.468625,14499.69444,-531.4861111,-1439.222222,2.436849206,14664.36508,-2.079365079,-64.24603175
3/26/2015,0,0,1,44.04994583,0.068643247,27.81308333,14349,-113.75,-159.75,27.63390972,14450.61111,-591.1458333,-1425.1875,2.418349206,14664.88095,-7.23015873,-76.41269841
4/2/2015,0,0,1,74.74637604,0.091572355,27.83821429,14375.21429,-81.42857143,-127.4285714,27.6923869,14532.99405,-592.25,-1563.595238,2.412714286,14665.65306,-10.25170068,-61.28571429
4/9/2015,0,0,1,49.03565216,0.012844606,27.75892857,14428.42857,-95.85714286,-164.5,27.77618452,14465.4881,-628.3511905,-1431.440476,2.24247619,14636.2381,-5.027210884,-53.0952381
4/16/2015,0.857142857,1,1,48.09636688,0.010584023,27.93521429,14482.21429,-210.7142857,-243,27.8419881,14446.02976,-653.6190476,-1467.291667,2.14137415,14615.59184,-16.24489796,-106.4897959
4/23/2015,1,1,1,58.0213623,0.394557543,28.05657143,14377.35714,-221.5,-336.6428571,28.15077381,14376.19643,-657.0535714,-1426.22619,2.038265306,14605.95238,-11.32653061,-79.19727891
4/30/2015,1,1,0,81.03924561,0.025699419,28.24007143,14301.42857,-125.5,-211.0714286,28.26374405,14328.01786,-675.6964286,-1412.85119,1.972421769,14600.26531,-11.29931973,-79.60544218
5/7/2015,1,1,0,60.67496109,0.150122929,28.92121429,14290.28571,-33.85714286,12,28.98494048,14309.68452,-455.3035714,-1175.428571,2.004714286,14609.54422,-9.904761905,-80.43537415
5/14/2015,1,1,0,50.81424332,0.054323729,28.95528571,14389.21429,-101.2857143,-148.2142857,28.62241667,14427.70833,-574.8928571,-1276.238095,2.090006803,14629.02041,-4.653061224,-72.21768707
5/21/2015,1,1,0,66.59636688,0.162609993,29.25335714,14478.78571,-15.92857143,-13.85714286,28.86740476,14491.16667,-569.6964286,-1247.982143,2.151904762,14639.7415,-21.85714286,-72.2244898
5/28/2015,1,1,0,57.66425323,0.0558673,29.04535714,14513.85714,-60.71428571,47.35714286,29.46077381,14466.35119,-495.6785714,-1143.428571,2.138897959,14643.58503,-21.31292517,-60.54421769
6/4/2015,1,1,0,53.63924026,0.18055617,29.355,14524,-123.6428571,48.85714286,29.6737381,14459.51786,-604.125,-1461.297619,2.200204082,14655.10204,1.442176871,-57.59863946
6/11/2015,1,1,0,54.51068115,0.16153301,29.66171429,14511.78571,-17,112.4285714,29.57680357,14379.58333,-412.5297619,-1248.410714,2.223904762,14655.18367,-16.07482993,-99.01360544
6/18/2015,1,1,0,71.88568115,0.143491307,29.274,14431.21429,-67.92857143,21.35714286,29.61927976,14356.91667,-497.6309524,-1317.803571,2.200585034,14649.14286,-18.76870748,-117.6734694
6/25/2015,1,1,0,72.47492981,0.693184343,29.23014286,14319.5,-13.78571429,55,29.66297024,14304.2381,-474.5357143,-1359.077381,2.253340136,14647.34694,-14.24489796,-128.8367347
7/2/2015,1,1,0,85.24641418,0.145029708,28.87078571,14219.57143,83.78571429,80.78571429,29.04907143,14295.99405,-182.3392857,-1055.625,2.199312925,14639.76871,-15.02040816,-118.7755102
7/9/2015,1,1,0,69.05353546,0.064382366,27.37242857,14417.85714,119.6428571,159.6428571,27.93445833,14304.60714,45.25,-607.1904762,2.18014966,14632.32653,-21.47619048,-34.26530612
7/16/2015,1,1,0,58.64282227,0.004188578,26.87328571,14591.71429,131.3571429,239.1428571,27.29873214,14532.70238,0.125,-376.7678571,2.19177551,14632.83673,2.272108844,38.95238095
7/23/2015,1,1,0,57.53209686,0.023185081,27.618,14655.78571,-28.71428571,80.14285714,28.8308631,14476.82143,-495.3571429,-1326.630952,2.306054422,14639.87075,15.93877551,13.34693878
7/30/2015,1,1,0,50.59992218,0.241090503,28.95164286,14447.64286,-31.21428571,89.64285714,29.35354762,14366.47619,-473.547619,-1372.27381,2.28147619,14637.42177,-4.714285714,-20.31972789
8/6/2015,1,1,0,85.45708466,0.286790597,29.07521429,14503.28571,2.642857143,23.57142857,29.29453571,14364.31548,-350.1130952,-1258.333333,2.259428571,14644.82993,1.353741497,-45.4829932
8/13/2015,1,1,0,61.18566132,0.030346495,27.93664286,14423.64286,52.21428571,48.57142857,28.50185714,14407.57738,-234.8571429,-928.1190476,2.265156463,14638.42857,-12.31972789,-78.5170068
8/20/2015,1,1,0,71.17137146,0.079730819,27.57378571,14498,-42.64285714,-57.92857143,29.36483929,14471.125,-567.547619,-1462.10119,2.214285714,14633.65306,0.986394558,-72.41496599
8/27/2015,1,1,0,51.65711212,0.005374758,27.71692857,14528.28571,40.07142857,138.7857143,28.21690476,14483.94643,-287.1845238,-977.547619,2.214333333,14631.15646,-12.78231293,-95.54421769
9/3/2015,1,1,0,67.41065979,0.136277858,27.96507143,14523.57143,67.28571429,108.7142857,29.34893452,14559.28571,-376.8333333,-1175.380952,2.17437415,14638.38776,-22.34013605,-134.1836735
9/10/2015,1,1,0,50.31780243,0.175248253,28.76342857,14495.71429,62.57142857,222.7857143,29.28045833,14381.75595,-194.7380952,-995.9642857,2.199210884,14645.4966,-21.15646259,-109.3265306
9/17/2015,1,1,0,84.52854156,0.508284169,28.46828571,14386.35714,-75.42857143,65.07142857,29.34925,14278.57143,-490.3690476,-1307.190476,2.278748299,14645.77551,-8.605442177,-94.83673469
9/24/2015,1,1,0,78.16423798,0.377059699,29.19666667,14316.08333,45.66666667,79.41666667,29.52798611,14352.58333,-283.9652778,-1114.097222,2.233547619,14640.97619,-11.95238095,-59.42857143
10/1/2015,1,1,0,71.69282532,0.07912453,28.79914286,14288.07143,-9.785714286,86.64285714,29.21658929,14355.79167,-417.1964286,-1218.880952,2.272544218,14661.15646,11.02721088,-1.272108844
10/8/2015,1,1,0,66.51068115,0.342614248,28.78314286,14272.57143,38.5,130.9285714,29.19915476,14190.65476,-318.7202381,-1201.619048,2.349136054,14683.94558,16.02721088,17.17687075
10/15/2015,1,1,0,72.16423035,0.339683929,29.31392857,14224.28571,8.5,131.6428571,29.81152381,14282.31548,-353.7202381,-1258.47619,2.429721088,14696.83673,9.047619048,-0.755102041
10/22/2015,1,1,0,84.91065979,0.020729616,28.16828571,14369.35714,173.4285714,203.7142857,28.59005357,14490.875,-11.82738095,-689.5654762,2.308748299,14704.40136,6.442176871,-6.476190476
10/29/2015,1,1,0,40.87852097,0.111363772,28.38164286,14506.5,-42.92857143,13,29.03475,14543.84524,-374.7083333,-983.9107143,2.421081633,14688.42177,9.863945578,1.034013605
11/5/2015,1,1,0,69.62851715,0.297624759,28.86671429,14545,-56.42857143,-55.07142857,29.09100595,14475.82143,-586.327381,-1295.857143,2.430469388,14682.10884,11.31972789,10.08163265
11/12/2015,1,1,0,67.77496338,0.192440403,28.72007143,14368.28571,-20.14285714,-22.07142857,28.724875,14368.85714,-394.9285714,-860.3928571,2.341687075,14665.87755,3.408163265,-16.80272109
11/19/2015,1,1,0,58.70708466,0.385149685,28.87464286,14358.92857,-36.64285714,-83.14285714,28.99675,14368.42857,-418.9583333,-1161.666667,2.263258503,14658.80952,5.129251701,4.149659864
11/26/2015,1,1,0,59.52496338,0.198702797,28.96842857,14238.57143,-18.42857143,67.57142857,28.9925119,14167.96429,-343.8035714,-1123.011905,2.279428571,14667.95918,-5.795918367,-17.03401361
12/3/2015,1,1,0,60.41422653,0.073849168,28.969,14158.71429,-1.642857143,-51.07142857,28.89995238,14314.83929,-375.4940476,-1167.821429,2.272904762,14634.68027,-0.197278912,-65.74829932
12/10/2015,1,1,0,61.79281235,0.039093971,28.53364286,14333.64286,-146.8571429,-178.5714286,28.86507738,14401.99405,-733.7440476,-1512.10119,2.139687075,14628.06803,-12.58503401,-134.0748299
12/17/2015,1,1,0,68.96068573,0.065834881,28.36442857,14421.92857,-79.28571429,-7.142857143,28.75032143,14468.93452,-555.3690476,-1297.202381,1.969666667,14605.79592,-24.38095238,-132.3877551
12/24/2015,1,1,0,63.52853012,0.668634473,28.22157143,14761,-225.9285714,-244.3571429,28.2821369,14602.79167,-789.1785714,-1463.571429,1.824176871,14590.9932,-31.93197279,-129.0952381
12/31/2015,1,1,0,87.98925018,0.03593512,27.76557143,14680.64286,-132.8571429,-167.2857143,28.1962619,14413.92857,-778,-1490,1.853027211,14594.85034,-30.72789116,-135.2040816
1/7/2016,1,1,0,47.79995346,0.064672335,27.57235714,14576.64286,-104.9285714,-137.5,27.66192857,14349.1369,-708.25,-1443.107143,1.88914966,14602.66667,-27.84353741,-87.60544218
1/14/2016,1,1,0,50.47140121,0.048047156,27.38328571,14562.85714,-143.7857143,-122,27.82133929,14514.66071,-678.6190476,-1390.553571,1.952755102,14615.22449,-24.08163265,-71.98639456
1/21/2016,1,1,0,52.23209,0.002560605,27.50064286,14541.21429,-201.7857143,-224.5,28.09958333,14389.22619,-696.6190476,-1254.827381,2.115564626,14629.34694,-16.70068027,-58.53741497
1/28/2016,1,1,0,66.78569794,0.00365052,27.49164286,14568.21429,-300.5,-332.0714286,28.04867857,14338.8869,-788.7202381,-1327.660714,2.10814966,14619.95238,-25.18367347,-80.33333333
2/4/2016,1,1,0,83.39640045,0.008562007,27.43907143,14560.57143,-195.4285714,-184.7857143,27.57266667,14537.52976,-691.1904762,-1269.232143,2.085414966,14625.21769,-15.9047619,-83.27210884
2/11/2016,1,1,0,83.69281769,0.00481226,27.89492857,14422.28571,-79.57142857,-108.9285714,27.76497024,14472.8631,-525.7738095,-1325.791667,2.103496599,14618.06122,-4.238095238,-43.45578231
2/18/2016,1,1,0,69.82139587,0.275245855,28.04128571,14417.78571,-69.28571429,-88.28571429,27.48472619,14506.71429,-559.5416667,-1381.904762,2.156367347,14627.27891,5.31292517,30.14965986
2/25/2016,1,1,0,69.09992981,0.178128283,27.44485714,14529.21429,-98.78571429,-127.0714286,27.45369048,14511.91071,-612.3333333,-1375.494048,2.172088435,14628.33333,2.095238095,30.85034014
3/3/2016,1,1,0,52.14638901,0.031358331,27.49442857,14583.14286,-92.57142857,-124.2142857,27.55545238,14576.4881,-687.0119048,-1431.809524,2.191503401,14628.47619,12.6462585,31.84353741
3/10/2016,0.142857143,0,0,60.73567581,0.011964264,27.63392857,14597.14286,-161.3571429,-189.2857143,28.01552381,14617.77381,-687.9047619,-1303.22619,2.205319728,14638,9.56462585,54.88435374
3/17/2016,0,0,0,63.14639664,0.19354998,27.5435,14555.5,-136.4285714,-148.2142857,27.87165476,14621.85119,-588.2261905,-1207.488095,2.06785034,14619.45578,12.94557823,62.05442177
3/24/2016,0,0,0,72.99993896,0.005745653,27.74957143,14544.78571,-42.71428571,-36,27.75617857,14530.31548,-430.6964286,-1173.279762,1.947210884,14597.37415,1.816326531,34.89795918
3/31/2016,0,0,0,70.04279327,0.011283323,28.06307143,14540.78571,-138.5714286,-138.5,27.91729167,14464.15476,-608.4821429,-1371.14881,1.961142857,14590.76871,-3.700680272,-42.81632653
4/7/2016,0,0,0,67.09281158,0.004754786,28.39614286,14530.28571,-41.07142857,-33.42857143,27.98755357,14526.78571,-468.6964286,-1353.64881,1.982217687,14598,-7.62585034,-46.27891156
4/14/2016,0,0,0,74.55708313,0.107344971,28.09371429,14572.85714,-27.85714286,-34.78571429,28.26952976,14696.92857,-579.0297619,-1582.333333,1.990006803,14587.12245,-11.55782313,-20.40136054
4/21/2016,0,0,0,58.54638672,0.025834842,28.403,14689.92857,-59.28571429,-62.85714286,28.5932619,14706.04167,-508.3571429,-1320.928571,2.082857143,14594.40816,7.721088435,-3.353741497
4/28/2016,0,0,0,71.16064453,0.010989224,28.16221429,14631.57143,-153.4285714,-145.6428571,29.03532143,14550.125,-521.0357143,-1244.184524,2.16547619,14612.40136,27.41496599,31.04081633
5/5/2016,0,0,0,69.2463913,0.111968653,28.41785714,14507.71429,-196.7142857,-193.2142857,29.0128631,14540.42857,-582.0119048,-1286.184524,2.130142857,14618.31973,25.20408163,54.62585034
5/12/2016,0,0,0,65.51778412,0.109935509,28.371,14671.14286,-182.8571429,-241.9285714,28.79060714,14735.80357,-664.8690476,-1248.196429,2.181360544,14627.28571,23.94557823,105.4761905
5/19/2016,0,0,0,56.6963768,0.163800571,28.54778571,14662.42857,-166.8571429,-206.2857143,29.09101786,14665.57738,-622.6011905,-1224.10119,2.07737415,14626.34694,31.03401361,131.5918367
5/26/2016,0,0,0,40.61783218,0.134043644,28.86478571,14608.07143,-189.2857143,-146.7142857,29.21473214,14589.64881,-577.702381,-1074.083333,2.108292517,14620.21769,26.19727891,112.9251701
6/2/2016,0,0,0,45.86425018,0.161459396,28.91407143,14561.35714,-190.4285714,-225.3571429,29.29606548,14573.55952,-469.172619,-802.0297619,2.094360544,14620.55102,35.45578231,109.7755102
6/9/2016,0,0,0,36.23209763,0.132638082,29.62921429,14683.35714,19,45.85714286,29.92438095,14756.42262,-168.2857143,-468.3035714,2.170020408,14636.63946,23.82312925,44.97959184
6/16/2016,0,0,0,51.98925781,0.064011122,29.94257143,14709.85714,38.71428571,94.92857143,29.78185119,14602.07738,-86.66666667,-475.9702381,2.159789116,14641.43537,10.3537415,-7.210884354
6/23/2016,0,0,0,60.31781006,0.470978619,29.49157143,14542.78571,-36.21428571,17.78571429,29.68629167,14535.66071,-314.0178571,-856.1428571,2.209789116,14645.23129,10.56462585,-18.62585034
6/30/2016,0,0,0,77.31066132,0.575968538,29.3635,14454.85714,34,126.8571429,29.39004167,14445.89881,-35.3452381,-443.172619,2.239,14658.11565,4.326530612,-19.10884354
7/7/2016,0,0,0,62.56423569,0.277164186,29.34735714,14441,2.642857143,-10.21428571,29.79489286,14537.50595,-134.9464286,-776.702381,2.270945578,14658.40136,5.571428571,-23.84353741
7/14/2016,0,0,0,41.36423874,0.093012893,29.56464286,14359.28571,-51.5,-51.35714286,29.54675595,14351.57143,-358.4880952,-903.0892857,2.337,14659.85714,4.802721088,-0.31292517
7/21/2016,0,0,0,59.67495346,0.137174252,29.65016667,14463.83333,39.75,94.33333333,29.71218056,14487.88889,-137.0416667,-685.6736111,2.299492063,14664.29365,8.682539683,17.33333333
7/28/2016,0,0,0,67.50352478,0.126848705,29.93742857,14561,-29.57142857,8.642857143,29.86323214,14551.2619,-309.8392857,-998.9345238,2.383442177,14668.7483,5.829931973,9.891156463
8/4/2016,0,0,0,83.29997253,0.505237842,29.63978571,14511.78571,50.21428571,94.14285714,29.72382143,14467.57738,-247.172619,-942.7142857,2.363687075,14670.27891,7.108843537,27.60544218
8/11/2016,0,0,0,77.66422272,0.157575643,29.27628571,14484.78571,55.5,146.8571429,29.60398214,14448.10714,-84.76190476,-633.9761905,2.375510204,14662.2381,7.353741497,22.54421769
8/18/2016,0,0,0,66.75351715,0.067934232,29.20321429,14453.57143,89.78571429,123.0714286,29.37176786,14418.02976,-69.32142857,-575.7321429,2.327911565,14650.41497,9.306122449,7.034013605
8/25/2016,0,0,0,69.01066589,0.060767151,29.1675,14264.78571,65.64285714,67.28571429,29.14288095,14209.15476,-161.8630952,-694.7142857,2.374578231,14657.06122,14.04081633,49.58503401
9/1/2016,0,0,0,75.44993591,0.10987722,29.01507143,14332.85714,53.92857143,73.21428571,29.40735119,14533.10119,-144.1071429,-563.952381,2.322755102,14648.85714,21,54.34013605
9/8/2016,0,0,0,66.53923035,0.178942717,29.64942857,14496.71429,-27.35714286,-71.42857143,29.84666667,14565.91667,-235.4642857,-745.5416667,2.196564626,14633.40136,24.5170068,50.3537415
9/15/2016,0,0,0,84.16424561,0.41247679,29.64191667,14547.16667,-1,-15.58333333,29.79330556,14600.72222,-211.5972222,-860.1736111,2.279246032,14647.42857,17.44444444,17.88095238
9/22/2016,0,0,0,43.81779099,0.402475026,29.3605,14619.64286,-74.21428571,-37.5,29.79794048,14546.53571,-345.6071429,-1009.785714,2.330136054,14654.38776,24.01360544,52.56462585
9/29/2016,0,0,0,62.97136688,0.324695565,29.37141667,14660.33333,-10,19.58333333,29.63702778,14593.43056,-199.7430556,-743.0486111,2.306119048,14654.05556,25.28571429,59.17460317
10/6/2016,0,0,0,78.64279938,0.432332894,29.56414286,14485.28571,21.92857143,72.71428571,29.4482619,14394.13095,-277.2619048,-830.3333333,2.27462585,14655.17007,16.23129252,31.01360544
10/13/2016,0,0,0,62.86063766,0.315645451,29.378,14349.78571,-30.85714286,-4.571428571,29.42578571,14334.68452,-329.5297619,-870.875,2.433639456,14676.70068,17.99319728,22.48979592
10/20/2016,0,0,0,80.86424255,0.352904558,29.4603,14431.6,90.5,65.5,29.55558333,14477.06667,-87.8,-543.1083333,2.443666667,14685.69524,26.63809524,67.8952381
10/27/2016,0,0,0,77.78569031,0.459357429,29.38507143,14353,-36.21428571,-48.14285714,29.61624405,14443.09524,-267.2619048,-703.9940476,2.440598639,14688.26531,31.56462585,99.08843537
11/3/2016,0,0,0,78.63209534,0.489559796,29.42178571,14420.42857,-46.35714286,-46.28571429,29.53519048,14410.67857,-154.9464286,-622.8988095,2.391646259,14676.95918,42.54421769,127.6190476
11/10/2016,0,0,0,92.05354309,0.140292274,28.99271429,14270.07143,-105.2142857,-120.1428571,29.24052381,14211.1369,-408.1190476,-982.1666667,2.274598639,14673.28571,46.40816327,126.414966
11/17/2016,0,0,0,53.42498016,0.027346435,28.4255,14329.21429,-70.71428571,-12.14285714,28.94040476,14284.71429,-276.547619,-655.5238095,2.368734694,14681.27211,46.00680272,70.2585034
11/24/2016,0,0,0,65.39280701,0.569763456,28.81971429,14281.42857,-62.64285714,-129.2142857,28.89617857,14214.64286,-213.6309524,-652.9940476,2.424401361,14680.64626,16.21768707,3.163265306
12/1/2016,0,0,0,75.49280548,0.232028379,28.74542857,14244.21429,28.21428571,-47.07142857,28.28155952,14306.36905,-66.71428571,-647.4583333,2.353129252,14681.81633,2.673469388,-21.91156463
12/8/2016,0,0,0,64.32852936,0.493635362,28.10957143,14299.92857,-179.6428571,-247.7142857,28.69075595,14217.24405,-441.3928571,-928.4047619,2.364414966,14675.65986,-8.408163265,-3.401360544
