"","date","Location","Variable","Value"
"856","2021-04-24","atmo","rain","0.711311658844352"
"857","2019-01-17","atmo","cloud","73.4472938537598"
"858","2019-01-17","atmo","rain","0.0497547364939237"
"859","2020-09-18","atmo","cloud","68.7996433258057"
"860","2020-09-18","atmo","rain","0.83639577627182"
"861","2017-05-02","atmo","cloud","18.4837219715118"
"862","2017-05-02","atmo","rain","0.0293423562150565"
"863","2020-07-14","atmo","cloud","58.33089427948"
"864","2020-07-14","atmo","rain","0.229622041806579"
"865","2017-03-27","atmo","cloud","46.7392534255981"
"866","2017-03-27","atmo","rain","0.110679981380235"
"867","2019-10-16","atmo","cloud","54.1681819915771"
"868","2019-10-16","atmo","rain","0.175898796133697"
"869","2012-08-01","atmo","cloud","88.9021049499512"
"870","2012-08-01","atmo","rain","0.769990022480488"
"871","2013-09-11","atmo","cloud","49.4363805770874"
"872","2013-09-11","atmo","rain","0.375700003653765"
"873","2012-06-14","atmo","cloud","72.8222734451294"
"874","2012-06-14","atmo","rain","0.242350756283849"
"875","2018-09-08","atmo","cloud","85.9858657836914"
"876","2018-09-08","atmo","rain","0.522774435579777"
"877","2021-09-26","atmo","cloud","64.5017854690552"
"878","2021-09-26","atmo","rain","0.346620617061853"
"879","2021-04-11","atmo","cloud","44.1587503433228"
"880","2021-04-11","atmo","rain","0.0241423451923765"
"881","2016-04-04","atmo","cloud","35.0138704299927"
"882","2016-04-04","atmo","rain","0.0287193453954387"
"883","2019-02-16","atmo","cloud","61.1576517105103"
"884","2019-02-16","atmo","rain","0.0205209692299832"
"885","2013-10-11","atmo","cloud","65.5567356109619"
"886","2013-10-11","atmo","rain","0.383499232120812"
"887","2013-02-28","atmo","cloud","60.7051315307617"
"888","2013-02-28","atmo","rain","0.173960575088859"
"889","2013-05-17","atmo","cloud","46.1586967468262"
"890","2013-05-17","atmo","rain","0.273182120919228"
"891","2012-06-16","atmo","cloud","73.547808265686"
"892","2012-06-16","atmo","rain","0.357307213451713"
"893","2021-09-15","atmo","cloud","75.9075004577637"
"894","2021-09-15","atmo","rain","0.445609587058425"
"895","2020-01-24","atmo","cloud","65.597463798523"
"896","2020-01-24","atmo","rain","0.0344919305236544"
"897","2016-08-17","atmo","cloud","86.8442386627197"
"898","2016-08-17","atmo","rain","0.215072424849495"
"899","2012-09-20","atmo","cloud","80.5567310333252"
"900","2012-09-20","atmo","rain","0.462512893974781"
"901","2016-06-07","atmo","cloud","59.7606634140015"
"902","2016-06-07","atmo","rain","0.249026497267187"
"903","2013-03-12","atmo","cloud","60.7194171905518"
"904","2013-03-12","atmo","rain","0.163365418685134"
"905","2021-03-12","atmo","cloud","67.3662525177002"
"906","2021-03-12","atmo","rain","0.279489429434761"
"907","2013-12-25","atmo","cloud","69.4142362594605"
"908","2013-12-25","atmo","rain","0.405843656510115"
"909","2012-06-29","atmo","cloud","71.4362108230591"
"910","2012-06-29","atmo","rain","0.470790191739798"
"911","2021-05-20","atmo","cloud","51.0542866706848"
"912","2021-05-20","atmo","rain","0.251178927253932"
"913","2017-07-29","atmo","cloud","76.1155076980591"
"914","2017-07-29","atmo","rain","0.638480431586504"
"915","2020-06-26","atmo","cloud","44.8016080856323"
"916","2020-06-26","atmo","rain","0.24237176887691"
"917","2016-03-18","atmo","cloud","18.8022768974304"
"918","2016-03-18","atmo","rain","0.00122273853939987"
"919","2020-04-07","atmo","cloud","21.6028325080872"
"920","2020-04-07","atmo","rain","0.00948623978329124"
"921","2015-06-02","atmo","cloud","31.2056648254395"
"922","2015-06-02","atmo","rain","0.0890285669011064"
"923","2018-01-25","atmo","cloud","71.9697877883911"
"924","2018-01-25","atmo","rain","0.399141320772469"
"925","2016-05-29","atmo","cloud","61.2587017059326"
"926","2016-05-29","atmo","rain","0.361092439293861"
"927","2018-10-18","atmo","cloud","55.5169359207153"
"928","2018-10-18","atmo","rain","0.297552598826587"
"929","2016-06-19","atmo","cloud","46.3581678390503"
"930","2016-06-19","atmo","rain","0.174944772571325"
"931","2013-04-05","atmo","cloud","27.2511953353882"
"932","2013-04-05","atmo","rain","0.0205261171417078"
"933","2014-07-27","atmo","cloud","86.5872772216797"
"934","2014-07-27","atmo","rain","0.642393562197685"
"935","2013-08-01","atmo","cloud","81.0436996459961"
"936","2013-08-01","atmo","rain","0.779162806272507"
"937","2017-07-21","atmo","cloud","60.7122924804687"
"938","2017-07-21","atmo","rain","0.737745821475983"
"939","2016-02-25","atmo","cloud","51.3290637969971"
"940","2016-02-25","atmo","rain","0.00969264513114467"
"941","2019-03-23","atmo","cloud","42.4378274917603"
"942","2019-03-23","atmo","rain","0.0504012065706775"
"943","2012-07-16","atmo","cloud","59.537630367279"
"944","2012-07-16","atmo","rain","0.455797312036157"
"945","2015-09-17","atmo","cloud","51.4465623855591"
"946","2015-09-17","atmo","rain","0.571665171533823"
"947","2018-07-18","atmo","cloud","91.3978302001953"
"948","2018-07-18","atmo","rain","0.663430874049663"
"949","2013-03-19","atmo","cloud","35.1231622695923"
"950","2013-03-19","atmo","rain","0.0299881366197951"
"951","2020-08-26","atmo","cloud","48.8883935928345"
"952","2020-08-26","atmo","rain","0.187066640518606"
"953","2019-04-23","atmo","cloud","20.2394341945648"
"954","2019-04-23","atmo","rain","0.00122721578118217"
"955","2016-03-03","atmo","cloud","66.6806581497192"
"956","2016-03-03","atmo","rain","0.159685371117666"
"957","2018-11-15","atmo","cloud","58.3378290176392"
"958","2018-11-15","atmo","rain","0.306935774232261"
"959","2016-10-26","atmo","cloud","72.7408456802368"
"960","2016-10-26","atmo","rain","0.204025292489678"
"961","2021-05-20","atmo","cloud","51.0542866706848"
"962","2021-05-20","atmo","rain","0.251178927253932"
"963","2020-10-26","atmo","cloud","78.4287521362305"
"964","2020-10-26","atmo","rain","1.1494986012578"
"965","2017-07-15","atmo","cloud","70.1542572021484"
"966","2017-07-15","atmo","rain","0.550504920631647"
"967","2019-01-11","atmo","cloud","78.1676452636719"
"968","2019-01-11","atmo","rain","0.169338035106193"
"969","2013-02-24","atmo","cloud","72.7654914855957"
"970","2013-02-24","atmo","rain","0.821098923683167"
"971","2018-11-27","atmo","cloud","57.6971157073975"
"972","2018-11-27","atmo","rain","0.392504736408591"
"973","2014-07-27","atmo","cloud","86.5872772216797"
"974","2014-07-27","atmo","rain","0.642393562197685"
"975","2015-01-17","atmo","cloud","72.7663864135742"
"976","2015-01-17","atmo","rain","0.298448299290612"
"977","2016-01-28","atmo","cloud","72.603343963623"
"978","2016-01-28","atmo","rain","0.146374843083322"
"979","2020-12-28","atmo","cloud","52.5650009155273"
"980","2020-12-28","atmo","rain","0.438408211618662"
"981","2016-09-18","atmo","cloud","75.1119220733643"
"982","2016-09-18","atmo","rain","0.247071944177151"
"983","2012-07-03","atmo","cloud","75.9088844299316"
"984","2012-07-03","atmo","rain","0.769356706738472"
"985","2015-06-05","atmo","cloud","25.8258491516113"
"986","2015-06-05","atmo","rain","0.177667606249452"
"987","2015-03-03","atmo","cloud","41.1879863739014"
"988","2015-03-03","atmo","rain","0.011278534703888"
"989","2012-07-29","atmo","cloud","82.6401390075684"
"990","2012-07-29","atmo","rain","0.702293187379837"
"991","2020-10-08","atmo","cloud","75.3203578948975"
"992","2020-10-08","atmo","rain","0.455049835145473"
"993","2019-10-29","atmo","cloud","63.4381828308105"
"994","2019-10-29","atmo","rain","0.390269277244806"
"995","2019-08-28","atmo","cloud","78.3051452636719"
"996","2019-08-28","atmo","rain","0.70542514026165"
"997","2017-01-26","atmo","cloud","79.6006900787354"
"998","2017-01-26","atmo","rain","0.195166994072497"
"999","2020-04-04","atmo","cloud","26.1378269195557"
"1000","2020-04-04","atmo","rain","0.00988520649843849"
"1001","2012-06-05","atmo","cloud","76.5035205841064"
"1002","2012-06-05","atmo","rain","0.811065550893545"
"1003","2012-01-23","atmo","cloud","58.8920988082886"
"1004","2012-01-23","atmo","rain","0.096459839772433"
"1005","2013-04-06","atmo","cloud","30.9549451828003"
"1006","2013-04-06","atmo","rain","0.0330657998449169"
"1007","2016-04-16","atmo","cloud","51.1763877868652"
"1008","2016-04-16","atmo","rain","0.0862135146278888"
"1009","2015-03-23","atmo","cloud","38.2761988639832"
"1010","2015-03-23","atmo","rain","0.0411663307822892"
"1011","2018-01-05","atmo","cloud","83.8028297424316"
"1012","2018-01-05","atmo","rain","0.791043817717582"
"1013","2015-05-24","atmo","cloud","27.7569264411926"
"1014","2015-05-24","atmo","rain","0.043553337422054"
"1015","2012-01-17","atmo","cloud","65.5088750839233"
"1016","2012-01-17","atmo","rain","0.275720115751028"
"1017","2018-08-03","atmo","cloud","85.4028316497803"
"1018","2018-08-03","atmo","rain","0.440067378617823"
"1019","2017-03-24","atmo","cloud","62.4530069351196"
"1020","2017-03-24","atmo","rain","0.120983264420647"
"1021","2017-11-13","atmo","cloud","69.9740818023682"
"1022","2017-11-13","atmo","rain","0.449438683688641"
"1023","2014-04-28","atmo","cloud","42.8749639511108"
"1024","2014-04-28","atmo","rain","0.0364760076859966"
"1025","2017-02-24","atmo","cloud","68.4613994598389"
"1026","2017-02-24","atmo","rain","0.213597716204822"
"1027","2016-01-26","atmo","cloud","63.3704925537109"
"1028","2016-01-26","atmo","rain","0.0560399503447115"
"1029","2018-03-16","atmo","cloud","64.5040798187256"
"1030","2018-03-16","atmo","rain","0.141726965084672"
"1031","2013-04-21","atmo","cloud","28.8460206985474"
"1032","2013-04-21","atmo","rain","0.160303169069812"
"1033","2017-06-24","atmo","cloud","46.4990812301636"
"1034","2017-06-24","atmo","rain","0.249000427126884"
"1035","2013-07-19","atmo","cloud","74.2104961395264"
"1036","2013-07-19","atmo","rain","0.36495940387249"
"1037","2016-07-19","atmo","cloud","41.4649543762207"
"1038","2016-07-19","atmo","rain","0.127006279490888"
"1039","2014-06-05","atmo","cloud","39.7353074073792"
"1040","2014-06-05","atmo","rain","0.184087669476867"
"1041","2012-08-18","atmo","cloud","71.4824584960938"
"1042","2012-08-18","atmo","rain","0.293690067436546"
"1043","2015-11-01","atmo","cloud","51.7274471282959"
"1044","2015-11-01","atmo","rain","0.117554698325694"
"1045","2018-01-27","atmo","cloud","73.6513996124268"
"1046","2018-01-27","atmo","rain","0.336089676013216"
"1047","2017-11-04","atmo","cloud","59.8881853103638"
"1048","2017-11-04","atmo","rain","0.506778192520142"
"1049","2017-10-19","atmo","cloud","76.1355175018311"
"1050","2017-10-19","atmo","rain","0.910650815069675"
"1051","2016-03-12","atmo","cloud","17.2644154548645"
"1052","2016-03-12","atmo","rain","0.00563625240174588"
"1053","2013-10-23","atmo","cloud","66.8065605163574"
"1054","2013-10-23","atmo","rain","0.13073513219133"
"1055","2018-12-30","atmo","cloud","72.8130100250244"
"1056","2018-12-30","atmo","rain","0.936410783976316"
"1057","2013-12-12","atmo","cloud","70.9778127670288"
"1058","2013-12-12","atmo","rain","0.26332566216588"
"1059","2012-08-26","atmo","cloud","74.1776268005371"
"1060","2012-08-26","atmo","rain","0.208404697943479"
"1061","2015-12-24","atmo","cloud","72.9469024658203"
"1062","2015-12-24","atmo","rain","0.308495555026457"
"1063","2020-02-07","atmo","cloud","80.7699779510498"
"1064","2020-02-07","atmo","rain","0.285577592009213"
"1065","2019-01-07","atmo","cloud","81.0285442352295"
"1066","2019-01-07","atmo","rain","0.149265046510845"
"1067","2012-09-03","atmo","cloud","61.624596786499"
"1068","2012-09-03","atmo","rain","0.402611655928195"
"1069","2015-02-01","atmo","cloud","65.5617303848267"
"1070","2015-02-01","atmo","rain","0.0657884261221625"
"1071","2012-04-23","atmo","cloud","25.3038866519928"
"1072","2012-04-23","atmo","rain","0.236276650894433"
"1073","2019-11-27","atmo","cloud","61.1710529327393"
"1074","2019-11-27","atmo","rain","0.209398876316845"
"1075","2019-01-28","atmo","cloud","81.5876472473145"
"1076","2019-01-28","atmo","rain","0.209231530159013"
"1077","2019-10-14","atmo","cloud","64.9190773010254"
"1078","2019-10-14","atmo","rain","0.263966218754649"
"1079","2016-07-09","atmo","cloud","77.5381673812866"
"1080","2016-07-09","atmo","rain","0.599205641448498"
"1081","2013-06-21","atmo","cloud","82.4938842773438"
"1082","2013-06-21","atmo","rain","0.681905275583267"
"1083","2016-04-03","atmo","cloud","34.1036926269531"
"1084","2016-04-03","atmo","rain","0.0318311571896629"
"1085","2013-09-17","atmo","cloud","74.3351301193237"
"1086","2013-09-17","atmo","rain","0.397843419760466"
"1087","2019-04-30","atmo","cloud","39.3337265014648"
"1088","2019-04-30","atmo","rain","0.0151890642911894"
"1089","2021-08-06","atmo","cloud","76.052858543396"
"1090","2021-08-06","atmo","rain","0.058274081768468"
"1091","2015-04-08","atmo","cloud","35.2438896179199"
"1092","2015-04-08","atmo","rain","0.0573930101687438"
"1093","2020-01-08","atmo","cloud","72.7605125427246"
"1094","2020-01-08","atmo","rain","0.10520903612487"
"1095","2014-12-02","atmo","cloud","67.1994216918945"
"1096","2014-12-02","atmo","rain","0.775077132880688"
"1097","2019-02-01","atmo","cloud","74.5363967895508"
"1098","2019-02-01","atmo","rain","0.03173053113278"
"1099","2016-05-28","atmo","cloud","61.0911996841431"
"1100","2016-05-28","atmo","rain","0.360524617880583"
"1101","2020-09-21","atmo","cloud","71.5282144546509"
"1102","2020-09-21","atmo","rain","0.848481044918299"
"1103","2014-10-20","atmo","cloud","74.4563781738281"
"1104","2014-10-20","atmo","rain","0.38861894980073"
"1105","2014-09-04","atmo","cloud","62.5572696685791"
"1106","2014-09-04","atmo","rain","0.594757281243801"
"1107","2019-03-16","atmo","cloud","23.837651348114"
"1108","2019-03-16","atmo","rain","0.00328295652507222"
"1109","2017-08-07","atmo","cloud","80.2346080780029"
"1110","2017-08-07","atmo","rain","0.491392935812473"
"1111","2016-06-19","atmo","cloud","46.3581678390503"
"1112","2016-06-19","atmo","rain","0.174944772571325"
"1113","2015-05-17","atmo","cloud","30.9147664070129"
"1114","2015-05-17","atmo","rain","0.0181108164018951"
"1115","2016-11-25","atmo","cloud","60.801748085022"
"1116","2016-11-25","atmo","rain","0.682777582108974"
"1117","2013-12-09","atmo","cloud","67.1887071609497"
"1118","2013-12-09","atmo","rain","0.214911309303716"
"1119","2013-08-19","atmo","cloud","76.1545955657959"
"1120","2013-08-19","atmo","rain","0.317203229852021"
"1121","2012-04-21","atmo","cloud","15.8715646266937"
"1122","2012-04-21","atmo","rain","0.052071293577319"
"1123","2014-04-05","atmo","cloud","33.2583458900452"
"1124","2014-04-05","atmo","rain","0.0144661775324494"
"1125","2013-06-06","atmo","cloud","38.9685188293457"
"1126","2013-06-06","atmo","rain","0.222604604810476"
"1127","2021-09-24","atmo","cloud","72.5323209762573"
"1128","2021-09-24","atmo","rain","0.403033401072025"
"1129","2018-01-13","atmo","cloud","73.2140819549561"
"1130","2018-01-13","atmo","rain","0.104239313560538"
"1131","2015-07-20","atmo","cloud","64.5738927841187"
"1132","2015-07-20","atmo","rain","0.0221417575376108"
"1133","2014-12-07","atmo","cloud","61.9176239013672"
"1134","2014-12-07","atmo","rain","0.532888132333756"
"1135","2021-03-14","atmo","cloud","75.4733936309814"
"1136","2021-03-14","atmo","rain","0.565630896389484"
"1137","2016-07-18","atmo","cloud","39.673523235321"
"1138","2016-07-18","atmo","rain","0.130274745449424"
"1139","2015-01-12","atmo","cloud","68.4154853820801"
"1140","2015-01-12","atmo","rain","0.175360232399544"
"1141","2021-05-08","atmo","cloud","38.4808933258057"
"1142","2021-05-08","atmo","rain","0.046412493113894"
"1143","2020-03-23","atmo","cloud","27.4685394287109"
"1144","2020-03-23","atmo","rain","0.00859374042223635"
"1145","2013-02-15","atmo","cloud","54.4953075408936"
"1146","2013-02-15","atmo","rain","0.0786171052139252"
"1147","2017-11-13","atmo","cloud","69.9740818023682"
"1148","2017-11-13","atmo","rain","0.449438683688641"
"1149","2018-02-05","atmo","cloud","72.3226493835449"
"1150","2018-02-05","atmo","rain","0.16103579394985"
"1151","2015-05-23","atmo","cloud","28.1203165054321"
"1152","2015-05-23","atmo","rain","0.0291969779713327"
"1153","2013-03-19","atmo","cloud","35.1231622695923"
"1154","2013-03-19","atmo","rain","0.0299881366197951"
"1155","2016-02-20","atmo","cloud","68.3697792053223"
"1156","2016-02-20","atmo","rain","0.11066398085095"
"1157","2012-07-20","atmo","cloud","62.6046003341675"
"1158","2012-07-20","atmo","rain","0.539295380562544"
"1159","2016-05-22","atmo","cloud","71.3361993789673"
"1160","2016-05-22","atmo","rain","0.101092347688973"
"1161","2013-02-14","atmo","cloud","58.198876953125"
"1162","2013-02-14","atmo","rain","0.0688695501419716"
"1163","2013-12-11","atmo","cloud","69.178173828125"
"1164","2013-12-11","atmo","rain","0.229217901919037"
"1165","2021-06-23","atmo","cloud","63.8180358886719"
"1166","2021-06-23","atmo","rain","0.172996212542057"
"1167","2012-06-27","atmo","cloud","52.6365608215332"
"1168","2012-06-27","atmo","rain","0.291202019155025"
"1169","2015-10-17","atmo","cloud","58.7629890441895"
"1170","2015-10-17","atmo","rain","0.41794200502336"
"1171","2014-02-13","atmo","cloud","50.5951385498047"
"1172","2014-02-13","atmo","rain","0.212694714590907"
"1173","2018-02-03","atmo","cloud","76.2939002990723"
"1174","2018-02-03","atmo","rain","0.424388718232512"
"1175","2018-12-01","atmo","cloud","50.4990793228149"
"1176","2018-12-01","atmo","rain","0.0403142321360065"
"1177","2014-01-27","atmo","cloud","75.8903156280518"
"1178","2014-01-27","atmo","rain","0.145497096562758"
"1179","2014-11-14","atmo","cloud","44.9249597549438"
"1180","2014-11-14","atmo","rain","0.100390106404666"
"1181","2019-07-06","atmo","cloud","63.8776512145996"
"1182","2019-07-06","atmo","rain","0.495080003887415"
"1183","2019-08-05","atmo","cloud","78.3406909942627"
"1184","2019-08-05","atmo","rain","0.559966764599085"
"1185","2012-02-16","atmo","cloud","79.2715637207031"
"1186","2012-02-16","atmo","rain","0.847742547094822"
"1187","2015-10-22","atmo","cloud","75.3079887390137"
"1188","2015-10-22","atmo","rain","0.434541109204292"
"1189","2017-09-21","atmo","cloud","79.1333671569824"
"1190","2017-09-21","atmo","rain","0.31266308426857"
"1191","2019-10-24","atmo","cloud","60.6553287506104"
"1192","2019-10-24","atmo","rain","0.123613163398113"
"1193","2021-01-16","atmo","cloud","90.022501373291"
"1194","2021-01-16","atmo","rain","0.428962037805468"
"1195","2012-01-17","atmo","cloud","65.5088750839233"
"1196","2012-01-17","atmo","rain","0.275720115751028"
"1197","2015-02-22","atmo","cloud","67.9372776031494"
"1198","2015-02-22","atmo","rain","0.0212048713583499"
"1199","2013-04-09","atmo","cloud","38.9126289367676"
"1200","2013-04-09","atmo","rain","0.0558287791791372"
"1201","2013-11-22","atmo","cloud","55.3765617370605"
"1202","2013-11-22","atmo","rain","0.0972246617311612"
"1203","2016-03-14","atmo","cloud","18.0245980262756"
"1204","2016-03-14","atmo","rain","0.00489224415359786"
"1205","2012-03-02","atmo","cloud","44.5653007507324"
"1206","2012-03-02","atmo","rain","0.0737092995434068"
"1207","2013-05-13","atmo","cloud","45.3563742637634"
"1208","2013-05-13","atmo","rain","0.232072515040636"
"1209","2019-11-27","atmo","cloud","61.1710529327393"
"1210","2019-11-27","atmo","rain","0.209398876316845"
"1211","2021-03-20","atmo","cloud","56.2180362701416"
"1212","2021-03-20","atmo","rain","0.269517279788852"
"1213","2020-10-08","atmo","cloud","75.3203578948975"
"1214","2020-10-08","atmo","rain","0.455049835145473"
"1215","2014-12-03","atmo","cloud","68.8974555969238"
"1216","2014-12-03","atmo","rain","0.738461995124817"
"1217","2012-11-09","atmo","cloud","35.8951314926147"
"1218","2012-11-09","atmo","rain","0.155144533957355"
"1219","2014-01-14","atmo","cloud","78.6840553283691"
"1220","2014-01-14","atmo","rain","0.655061125382781"
"1221","2013-11-06","atmo","cloud","61.6229759216309"
"1222","2013-11-06","atmo","rain","0.456222219765186"
"1223","2020-11-10","atmo","cloud","76.0351791381836"
"1224","2020-11-10","atmo","rain","0.419430533796549"
"1225","2016-06-22","atmo","cloud","57.9297756195068"
"1226","2016-06-22","atmo","rain","0.48937318623066"
"1227","2014-10-09","atmo","cloud","77.4942415237427"
"1228","2014-10-09","atmo","rain","0.310950301960111"
"1229","2013-06-09","atmo","cloud","39.0215572357178"
"1230","2013-06-09","atmo","rain","0.422753863781691"
"1231","2015-12-10","atmo","cloud","58.1085227966309"
"1232","2015-12-10","atmo","rain","0.066324678924866"
"1233","2019-04-29","atmo","cloud","35.9883684158325"
"1234","2019-04-29","atmo","rain","0.0139774413069972"
"1235","2019-03-13","atmo","cloud","25.2547966957092"
"1236","2019-03-13","atmo","rain","0.00215044087308343"
"1237","2016-04-13","atmo","cloud","45.323171043396"
"1238","2016-04-13","atmo","rain","0.0409035068179946"
"1239","2013-08-21","atmo","cloud","69.1903030395508"
"1240","2013-08-21","atmo","rain","0.245621538255364"
"1241","2021-06-14","atmo","cloud","76.5703590393066"
"1242","2021-06-14","atmo","rain","0.454840886592865"
"1243","2016-04-06","atmo","cloud","42.6049480438232"
"1244","2016-04-06","atmo","rain","0.0226722332154168"
"1245","2013-08-23","atmo","cloud","69.6556613922119"
"1246","2013-08-23","atmo","rain","0.28502834700048"
"1247","2019-10-13","atmo","cloud","63.7958589553833"
"1248","2019-10-13","atmo","rain","0.253297773003578"
"1249","2014-08-02","atmo","cloud","85.7172729492188"
"1250","2014-08-02","atmo","rain","0.455192796140909"
"1251","2020-12-28","atmo","cloud","52.5650009155273"
"1252","2020-12-28","atmo","rain","0.438408211618662"
"1253","2014-05-02","atmo","cloud","30.5815662384033"
"1254","2014-05-02","atmo","rain","0.0181274043163285"
"1255","2013-11-24","atmo","cloud","67.8565578460693"
"1256","2013-11-24","atmo","rain","0.341799537278712"
"1257","2012-04-24","atmo","cloud","34.1658529281616"
"1258","2012-04-24","atmo","rain","0.282795038633049"
"1259","2013-01-25","atmo","cloud","69.3008464813232"
"1260","2013-01-25","atmo","rain","0.131410960922949"
"1261","2016-09-29","atmo","cloud","69.4353096008301"
"1262","2016-09-29","atmo","rain","0.662666223943233"
"1263","2019-12-09","atmo","cloud","63.1917640686035"
"1264","2019-12-09","atmo","rain","0.518868560437113"
"1265","2017-02-01","atmo","cloud","78.1790740966797"
"1266","2017-02-01","atmo","rain","0.185982861090451"
"1267","2012-04-12","atmo","cloud","34.3381680488586"
"1268","2012-04-12","atmo","rain","0.152250586333685"
"1269","2020-01-11","atmo","cloud","59.7810403823853"
"1270","2020-01-11","atmo","rain","0.0741969312541187"
"1271","2013-04-29","atmo","cloud","22.6728083133697"
"1272","2013-04-29","atmo","rain","0.029431172076147"
"1273","2012-01-09","atmo","cloud","70.9302993774414"
"1274","2012-01-09","atmo","rain","0.496920982189477"
"1275","2019-05-15","atmo","cloud","42.1992561340332"
"1276","2019-05-15","atmo","rain","0.179267304600216"
"1277","2013-12-21","atmo","cloud","62.0813795089722"
"1278","2013-12-21","atmo","rain","0.207085202261806"
"1279","2015-12-12","atmo","cloud","58.340305519104"
"1280","2015-12-12","atmo","rain","0.051833674358204"
"1281","2013-05-10","atmo","cloud","41.0585186958313"
"1282","2013-05-10","atmo","rain","0.143693760968745"
"1283","2012-06-21","atmo","cloud","61.4544086456299"
"1284","2012-06-21","atmo","rain","0.317561366129667"
"1285","2021-01-08","atmo","cloud","74.3244644165039"
"1286","2021-01-08","atmo","rain","0.307842424977571"
"1287","2016-12-04","atmo","cloud","64.4737089157104"
"1288","2016-12-04","atmo","rain","0.146271503297612"
"1289","2016-01-02","atmo","cloud","59.2511980056763"
"1290","2016-01-02","atmo","rain","0.0460015565739013"
"1291","2015-06-06","atmo","cloud","30.7487077713013"
"1292","2015-06-06","atmo","rain","0.202383244223893"
"1293","2018-02-13","atmo","cloud","60.8737133026123"
"1294","2018-02-13","atmo","rain","0.402265430986881"
"1295","2015-07-17","atmo","cloud","68.7519178390503"
"1296","2015-07-17","atmo","rain","0.104861337319016"
"1297","2016-09-21","atmo","cloud","74.4178157806396"
"1298","2016-09-21","atmo","rain","0.338733989372849"
"1299","2015-07-11","atmo","cloud","90.3376346588135"
"1300","2015-07-11","atmo","rain","0.628177841939032"
"1301","2012-02-17","atmo","cloud","78.5653091430664"
"1302","2012-02-17","atmo","rain","1.1241646617651"
"1303","2018-08-17","atmo","cloud","78.529972076416"
"1304","2018-08-17","atmo","rain","0.149232159741223"
"1305","2013-08-01","atmo","cloud","81.0436996459961"
"1306","2013-08-01","atmo","rain","0.779162806272507"
"1307","2018-04-08","atmo","cloud","54.5626461029053"
"1308","2018-04-08","atmo","rain","0.0661510729463771"
"1309","2017-04-06","atmo","cloud","68.1874767303467"
"1310","2017-04-06","atmo","rain","0.292461294797249"
"1311","2018-02-08","atmo","cloud","73.5624683380127"
"1312","2018-02-08","atmo","rain","0.214511979557574"
"1313","2018-12-01","atmo","cloud","50.4990793228149"
"1314","2018-12-01","atmo","rain","0.0403142321360065"
"1315","2019-11-02","atmo","cloud","63.4490755081177"
"1316","2019-11-02","atmo","rain","0.650588425993919"
"1317","2014-03-28","atmo","cloud","61.5137058258057"
"1318","2014-03-28","atmo","rain","0.394577762298286"
"1319","2014-09-17","atmo","cloud","72.4421045303345"
"1320","2014-09-17","atmo","rain","0.789658040553331"
"1321","2014-09-02","atmo","cloud","60.6054887771606"
"1322","2014-09-02","atmo","rain","0.635924434661865"
"1323","2013-07-24","atmo","cloud","57.9465547561646"
"1324","2013-07-24","atmo","rain","0.468261514604092"
"1325","2020-03-06","atmo","cloud","57.7924741744995"
"1326","2020-03-06","atmo","rain","0.106516083102906"
"1327","2015-06-25","atmo","cloud","58.2838851928711"
"1328","2015-06-25","atmo","rain","0.666115899384022"
"1329","2017-04-15","atmo","cloud","17.2633610725403"
"1330","2017-04-15","atmo","rain","0.0187417293578619"
"1331","2015-06-25","atmo","cloud","58.2838851928711"
"1332","2015-06-25","atmo","rain","0.666115899384022"
"1333","2021-10-16","atmo","cloud","86.9855388641357"
"1334","2021-10-16","atmo","rain","0.558736936748028"
"1335","2018-05-16","atmo","cloud","28.8458659172058"
"1336","2018-05-16","atmo","rain","0.0950597308576107"
"1337","2015-08-01","atmo","cloud","56.9204912185669"
"1338","2015-08-01","atmo","rain","0.264823581650853"
"1339","2012-10-03","atmo","cloud","79.842448425293"
"1340","2012-10-03","atmo","rain","0.287695296481252"
"1341","2017-12-02","atmo","cloud","71.2349765777588"
"1342","2017-12-02","atmo","rain","0.0991112883202732"
"1343","2019-02-01","atmo","cloud","74.5363967895508"
"1344","2019-02-01","atmo","rain","0.03173053113278"
"1345","2018-08-18","atmo","cloud","79.1099723815918"
"1346","2018-08-18","atmo","rain","0.206542099639773"
"1347","2017-11-14","atmo","cloud","70.0021139144897"
"1348","2017-11-14","atmo","rain","0.411806271225214"
"1349","2012-01-13","atmo","cloud","80.6561988830566"
"1350","2012-01-13","atmo","rain","0.538059710385278"
"1351","2012-02-05","atmo","cloud","74.547282409668"
"1352","2012-02-05","atmo","rain","0.138613612577319"
"1353","2012-11-10","atmo","cloud","36.4503126144409"
"1354","2012-11-10","atmo","rain","0.152134573715739"
"1355","2016-06-29","atmo","cloud","75.8497734069824"
"1356","2016-06-29","atmo","rain","0.611609970033169"
"1357","2019-02-27","atmo","cloud","35.0976518630981"
"1358","2019-02-27","atmo","rain","0.00223339829104816"
"1359","2012-03-02","atmo","cloud","44.5653007507324"
"1360","2012-03-02","atmo","rain","0.0737092995434068"
"1361","2019-05-30","atmo","cloud","51.9592548370361"
"1362","2019-05-30","atmo","rain","0.208069637417793"
"1363","2018-12-25","atmo","cloud","75.8149753570557"
"1364","2018-12-25","atmo","rain","0.652338691428304"
"1365","2017-01-07","atmo","cloud","84.0031803131103"
"1366","2017-01-07","atmo","rain","0.0990815790370107"
"1367","2018-02-13","atmo","cloud","60.8737133026123"
